method,x,approx,exact,abs_error,rel_error
Heun,1.7100000000000013,0.61738165493703945,0.61738403137453246,2.3764374930124177E-06,3.8492194803792258E-06
Heun,1.7200000000000013,0.61636464186802742,0.61636700515993104,2.3632919036176148E-06,3.8342431461596234E-06
Heun,1.7300000000000013,0.61535093895001525,0.61535328921999266,2.3502699774136104E-06,3.8193977268059745E-06
Heun,1.7400000000000013,0.61434053081050111,0.61434286818088268,2.3373703815776636E-06,3.8046820360264438E-06
Heun,1.7500000000000013,0.61333340227786803,0.61333572686966087,2.3245917928349513E-06,3.7900948883618851E-06
Heun,1.7600000000000013,0.6123295383732601,0.61233185030615789,2.3119328977916354E-06,3.775635099906517E-06
Heun,1.7700000000000014,0.61132892430283836,0.6113312236952313,2.2993923929348625E-06,3.761301488486084E-06
Heun,1.7800000000000014,0.61033154545039958,0.61033383241938399,2.2869689844107199E-06,3.7470928734693384E-06
Heun,1.7900000000000014,0.60933738737034082,0.60933966203172962,2.2746613888013911E-06,3.7330080772130691E-06
Heun,1.8000000000000014,0.60834643578095393,0.6083486982492875,2.2624683335692453E-06,3.7190459259695371E-06
Heun,1.8100000000000014,0.60735867655803533,0.60736092694659216,2.2503885568347926E-06,3.7052052497018371E-06
Heun,1.8200000000000014,0.60637409572879675,0.6063763341496039,2.2384208071546396E-06,3.6914848818934087E-06
Heun,1.8300000000000014,0.60539267946606201,0.60539490602990609,2.2265638440766011E-06,3.6778836606355449E-06
Heun,1.8400000000000014,0.60441441408273833,0.60441662889917758,2.2148164392499226E-06,3.6644004306401867E-06
Heun,1.8500000000000014,0.60343928602654862,0.60344148920392326,2.2031773746489236E-06,3.6510340404850501E-06
Heun,1.8600000000000014,0.60246728187501275,0.60246947352045688,2.1916454441273103E-06,3.6377833453568137E-06
Heun,1.8700000000000014,0.60149838833066727,0.6015005685501198,2.1802194525299967E-06,3.6246472057568417E-06
Heun,1.8800000000000014,0.60053259221651145,0.60053476111472792,2.1688982164702608E-06,3.6116244889641274E-06
Heun,1.8900000000000015,0.59956988047167026,0.59957203815223448,2.1576805642187225E-06,3.5987140690278107E-06
Heun,1.9000000000000015,0.59861024014726361,0.59861238671259942,2.1465653358143655E-06,3.5859148271273988E-06
Heun,1.9100000000000015,0.59765365840247331,0.59765579395385593,2.1355513826204486E-06,3.5732256510045836E-06
Heun,1.9200000000000015,0.5967001225007974,0.59670224713836517,2.1246375677685947E-06,3.560645435875129E-06
Heun,1.9300000000000015,0.59574961980648433,0.59575173362925105,2.113822766713902E-06,3.5481730855330284E-06
Heun,1.9400000000000015,0.59480213778113844,0.59480424088700423,2.1031058657916546E-06,3.5358075101026401E-06
Heun,1.9500000000000015,0.59385766398048812,0.59385975646625166,2.0924857635495897E-06,3.5235476284403743E-06
Heun,1.9600000000000015,0.59291618605131036,0.59291826801268033,2.0819613699707418E-06,3.5113923669990195E-06
Heun,1.9700000000000015,0.59197769172850379,0.59197976326011126,2.0715316074726431E-06,3.4993406616793608E-06
Heun,1.9800000000000015,0.59104216883230287,0.591044230027712,2.061195409130967E-06,3.487391455000891E-06
Heun,1.9900000000000015,0.59010960526562795,0.59011165621734851,2.050951720566907E-06,3.4755436994517407E-06
Heun,2.0000000000000013,0.5891799890115641,0.5891820298110626,2.0407994985038869E-06,3.4637963552150297E-06
