t,x_analytical,x_pinn,abs_error
4.131886477462437,-0.116555535460581,-0.11649832129478455,5.721416579645977e-05
4.156928213689483,-0.1368495204680242,-0.13679364323616028,5.587723186392668e-05
4.181969949916527,-0.1565997593191723,-0.1565442979335785,5.546138559381353e-05
4.207011686143573,-0.17576238836402994,-0.1757051646709442,5.722369308572284e-05
4.232053422370618,-0.19429544739781282,-0.19423535466194153,6.009273587129216e-05
4.257095158597663,-0.21215896539368712,-0.2120964229106903,6.254248299680798e-05
4.282136894824708,-0.22931504041740935,-0.2292504608631134,6.457955429595152e-05
4.307178631051753,-0.2457279135824491,-0.24566325545310974,6.465812933936776e-05
4.332220367278798,-0.26136403692045945,-0.261301726102829,6.231081763047319e-05
4.357262103505843,-0.27619213505836243,-0.27613380551338196,5.832954498047327e-05
4.382303839732888,-0.2901832606098952,-0.29012957215309143,5.368845680375767e-05
4.407345575959933,-0.30331084320602714,-0.30326220393180847,4.863927421866476e-05
4.432387312186979,-0.3155507321053057,-0.3155050575733185,4.5674531987227596e-05
4.457429048414023,-0.32688123234179484,-0.32683664560317993,4.4586738614904586e-05
4.482470784641069,-0.33728313438481616,-0.33723798394203186,4.5150442784303024e-05
4.507512520868113,-0.34673973730113755,-0.3466922342777252,4.7503023412331924e-05
4.532554257095159,-0.3552368654265853,-0.3551871180534363,4.974737314900057e-05
4.557595993322204,-0.36276287857015777,-0.3627121150493622,5.076352079558255e-05
4.582637729549249,-0.36930867578964355,-0.3692587912082672,4.9884581376336e-05
4.607679465776294,-0.3748676927933939,-0.37482085824012756,4.683455326631725e-05
4.632721202003339,-0.37943589303825287,-0.37939390540122986,4.1987637023011004e-05
4.657762938230384,-0.38301175260869535,-0.3829760253429413,3.5727265754070814e-05
4.682804674457429,-0.3855962389768782,-0.38556650280952454,2.973616735368889e-05
4.707846410684474,-0.387192783757596,-0.38716819882392883,2.4584933667193276e-05
4.732888146911519,-0.38780724958597673,-0.3877857029438019,2.154664217485225e-05
