t,x_true,x_pinn
10.141903171953256,0.04388960868288582,0.021113548427820206
10.1669449081803,0.037434959606954706,0.014890839345753193
10.191986644407345,0.03095123015421371,0.008741010911762714
10.21702838063439,0.02445488908577151,0.0026756497099995613
10.242070116861436,0.01796227249353601,-0.0032950295135378838
10.267111853088482,0.011489544358850192,-0.009161586873233318
10.292153589315527,0.005052657933692723,-0.014912615530192852
10.31719532554257,-0.0013326819673839029,-0.020537253469228745
10.342237061769616,-0.007651055679559363,-0.02602323517203331
10.367278797996661,-0.01388736432261596,-0.03135957941412926
10.392320534223707,-0.020026864280187427,-0.0365372858941555
10.417362270450752,-0.026055200448871732,-0.04154929146170616
10.442404006677796,-0.031958438186499315,-0.046392615884542465
10.467445742904841,-0.037723093892798445,-0.05106493458151817
10.492487479131887,-0.04333616415978469,-0.05556565150618553
10.517529215358932,-0.04878515343338575,-0.059893276542425156
10.542570951585978,-0.05405810013211956,-0.06404601782560349
10.567612687813021,-0.05914360117302764,-0.0680205449461937
10.592654424040067,-0.064030834859536,-0.07181613892316818
10.617696160267112,-0.06870958209045973,-0.07543265074491501
10.642737896494157,-0.07317024585396396,-0.07887294143438339
10.667779632721203,-0.07740386897492235,-0.08214282244443893
10.692821368948247,-0.08140215008880623,-0.08525069802999496
10.717863105175292,-0.08515745781991146,-0.08820601552724838
10.742904841402337,-0.08866284314644489,-0.09101783484220505
10.767946577629383,-0.09191204993968867,-0.09369312971830368
10.792988313856428,-0.09489952366913534,-0.09623601287603378
10.818030050083472,-0.09762041827015976,-0.09864529222249985
10.843071786310517,-0.10007060117539676,-0.10091640800237656
10.868113522537563,-0.10224665651557534,-0.10303985327482224
10.893155258764608,-0.10414588650006723,-0.10500305145978928
10.918196994991654,-0.10576631099184379,-0.10679133981466293
10.943238731218699,-0.10710666529590197,-0.10838913172483444
10.968280467445743,-0.1081663961844794,-0.1097816452383995
10.993322203672788,-0.10894565618655436,-0.11095549911260605
11.018363939899833,-0.10944529617317618,-0.11190029233694077
11.043405676126879,-0.10966685627411453,-0.11260845512151718
11.068447412353924,-0.10961255516512494,-0.11307343095541
11.093489148580968,-0.10928527776880055,-0.11329289525747299
11.118530884808013,-0.10868856141551213,-0.11326500028371811
11.143572621035059,-0.10782658051431755,-0.11298783868551254
11.168614357262104,-0.10670412978694137,-0.11245980113744736
11.19365609348915,-0.10532660612098295,-0.11167868226766586
11.218697829716193,-0.10369998910139615,-0.11063965409994125
11.243739565943239,-0.10183082028199474,-0.10933711379766464
11.268781302170284,-0.09972618126126472,-0.1077624186873436
11.29382303839733,-0.09739367062910904,-0.10590564459562302
11.318864774624375,-0.09484137985330153,-0.10375591367483139
11.343906510851419,-0.09207786817638931,-0.10130187124013901
11.368948247078464,-0.08911213659554709,-0.09853347390890121
11.39398998330551,-0.08595360099945011,-0.09544377774000168
11.419031719532555,-0.0826120645376005,-0.09202968329191208
11.4440734557596,-0.07909768929870337,-0.08829297870397568
11.469115191986644,-0.0754209673756501,-0.08424215763807297
11.49415692821369,-0.07159269139542615,-0.07988991588354111
11.519198664440735,-0.0676239245928108,-0.07525461167097092
11.54424040066778,-0.06352597050709363,-0.07035740464925766
11.569282136894826,-0.05931034238117884,-0.06522216647863388
11.59432387312187,-0.05498873234240314,-0.059872981160879135
11.619365609348915,-0.05057298044414813,-0.054334547370672226
11.64440734557596,-0.04607504364688246,-0.04862990602850914
11.669449081803005,-0.041506964816642275,-0.04278125986456871
11.69449081803005,-0.03688084181813178,-0.0368114672601223
11.719532554257096,-0.032208796778624225,-0.030742403119802475
11.74457429048414,-0.027502945597660512,-0.024596747010946274
11.769616026711185,-0.022775367776171243,-0.018398892134428024
11.79465776293823,-0.018038076637131664,-0.012174497358500957
11.819699499165276,-0.013302990008152918,-0.005949924699962139
11.844741235392322,-0.008581901434558278,0.00024691689759492874
11.869782971619365,-0.003886451989497967,0.00638947356492281
11.89482470784641,0.000771897254515485,0.012450438924133778
11.919866444073456,0.005381892030543055,0.01840636506676674
11.944908180300501,0.009932510898954102,0.024235714226961136
11.969949916527547,0.01441299042883712,0.029918070882558823
11.99499165275459,0.01881284948461797,0.03543531522154808
12.020033388981636,0.023121912566210902,0.040770452469587326
12.045075125208681,0.02733033215388625,0.04590613767504692
12.070116861435727,0.03142861001202063,0.050825294107198715
12.095158597662772,0.03540761740894942,0.055510904639959335
12.120200333889816,0.03925861421326215,0.0599479041993618
12.145242070116861,0.042973266830096515,0.06412215530872345
12.170283806343907,0.04654366494422861,0.06802044063806534
12.195325542570952,0.04996233704007533,0.07163404673337936
12.220367278797998,0.053222264672074436,0.07495498657226562
12.245409015025041,0.056316895462281184,0.07797760516405106
12.270450751252087,0.05924015480544182,0.08069919794797897
12.295492487479132,0.061986456265211744,0.08311697095632553
12.320534223706177,0.06455071064862489,0.08523014187812805
12.345575959933223,0.06692833374934373,0.08703988045454025
12.370617696160267,0.06911525275363606,0.08854717761278152
12.395659432387312,0.07110791130641997,0.08975548297166824
12.420701168614357,0.07290327323809341,0.09066937118768692
12.445742904841403,0.07449882495619314,0.09129410237073898
12.470784641068448,0.07589257650922511,0.09163802117109299
12.495826377295494,0.07708306133324454,0.0917089655995369
12.520868113522537,0.07806933469494522,0.09151578694581985
12.545909849749583,0.0788509708481384,0.09106852859258652
12.570951585976628,0.07942805892353476,0.09037633240222931
12.595993322203674,0.07980119757471564,0.08944763243198395
12.621035058430719,0.07997148840604681,0.08829062432050705
12.646076794657763,0.07994052821107527,0.0869111642241478
12.671118530884808,0.07971040005263245,0.08531483262777328
12.696160267111853,0.0792836632184458,0.08350427448749542
12.721202003338899,0.07866334208853004,0.0814807340502739
12.746243739565944,0.0778529139529839,0.0792454183101654
12.771285475792988,0.07685629582105086,0.0767979621887207
12.796327212020033,0.07567783026441367,0.07413717359304428
12.821368948247079,0.07432227033967394,0.0712650716304779
12.846410684474124,0.07279476363681683,0.06818319112062454
12.87145242070117,0.07110083550217526,0.06489425152540207
12.896494156928213,0.06924637148598733,0.061406154185533524
12.921535893155259,0.06723759906607095,0.05772707983851433
12.946577629382304,0.06508106870043852,0.053867023438215256
12.97161936560935,0.06278363426281755,0.049840714782476425
12.996661101836395,0.06035243291604712,0.045662712305784225
13.021702838063439,0.05779486447917701,0.04135120287537575
13.046744574290484,0.05511857034479751,0.03692566230893135
13.07178631051753,0.05233141200369394,0.032406602054834366
13.096828046744575,0.04944144923432591,0.02781778946518898
13.12186978297162,0.046456918014894,0.023183148354291916
13.146911519198664,0.043386208215879685,0.01852695271372795
13.17195325542571,0.040237841130904624,0.013875042088329792
13.196994991652755,0.03702044690359353,0.009252731688320637
13.2220367278798,0.0337427419078018,0.004684259183704853
13.247078464106846,0.030413506138114037,0.00019310880452394485
13.272120200333891,0.02704156066693426,-0.004197920672595501
13.297161936560935,0.02363574522375021,-0.008469115011394024
13.32220367278798,0.020204895951302,-0.012601758353412151
13.347245409015025,0.016757823392402716,-0.01658002659678459
13.37228714524207,0.013303290760032995,-0.02038944885134697
13.397328881469116,0.009849992542114718,-0.024018224328756332
13.42237061769616,0.006406533491017281,-0.02745651826262474
13.447412353923205,0.0029814080463824136,-0.030695494264364243
13.47245409015025,-0.0004170197616939508,-0.033727969974279404
13.497495826377296,-0.0037805358837733074,-0.03654905781149864
13.522537562604342,-0.007101095252877217,-0.03915559872984886
13.547579298831385,-0.010370840175238507,-0.04154382273554802
13.57262103505843,-0.01358211807020764,-0.04371356591582298
13.597662771285476,-0.01672749852152378,-0.04566514119505882
13.622704507512521,-0.019799789604276436,-0.047401826828718185
13.647746243739567,-0.022792053454029695,-0.048928212374448776
13.67278797996661,-0.025697621046811548,-0.05025162920355797
13.697829716193656,-0.028510106160959187,-0.05138155445456505
13.722871452420701,-0.031223418494125507,-0.05232880637049675
